지역,loc,score,review
광주,무등산국립공원,40,"무등산은 광주지역에 위치한 국립공원으로 마치 따뜻한 어머니 품처럼 느껴지는 정감어린 산이며, 어린이로 부터 어른에 이르기까지 누구나 오르기에 편해 가족등반에 아주 좋다."
광주,무등산국립공원,40,비가 와서 산 정상에 가지는 못했으나 다른 지역의 산들과는 다른 풍경을 확인하고 내려왔다. 비 안개가 산의 신비로움도 더했다.
광주,무등산국립공원,50,무등산을 가는 길은 여러방법이 있다 증심사로 가서 관광객모드로 보리밥 먹기 금곡동으로 가서 산장메뉴 맛보기 4수원지로 가서 트럭 떡볶이 먹기 담양창평서 밥먹고 광주호에서 넘어가기 지산동에서 커피한잔 하기 원효사로 가서 단풍과 계곡 즐기기 어디로 넘어가도 정말 사랑스러운 곳
광주,무등산국립공원,50,"증심사는 차를 가져 오지 않아도 버스편이 좋습니다. ~^^ 승용차가 있으면 무등산을 중심으로 주변 곳곳에 볼거리가 있지요..! 특히 광주호 호수생태원은 가볍게 산책하기 좋아요,,, 입장료는 없으며 적극 추천 합니다."
광주,무등산국립공원,50,"제목이 거창하다 뭐 개인적 의견이니 무시해도 좋다  하지만 제목에서 밝혔다시피 세계적으로 인구 백만이상의 도심에 위치하면서 해발 1000미터가 넘는 산은 흔하지 않다..내가 알기론 솔직히 없다  세계자연유산...일본이나 중국과 구별되는 한국식 정원문화를 볼 수 있는 가사문화권, 맛있는 음식점들 , 취향과 난이도에 따른 여러 등반코스등  광주에서 태어나 광주에서 사십년 넘게 살고 있으면서 수십 수백 차례 무등산을 가본 나 이지만 아직도 무등산에 대해서 모르는게 많다"
광주,무등산국립공원,50,광주 대표 명산. 너무 높지도 않고 낮지도 않고 산행하기 적당한것같음. 광주시내 어디에서든 보이는 무등산. 직접 등반하면 좋아요
광주,무등산국립공원,50,"저는 다른 분들처럼 높이 올라가진 못했고요, 근처 사찰음식 뷔페에서 밥 먹고 친구들과 슬슬 걸었습니다. 절이 정말 많아서 미국에서 온 친구들이 정말 흥미로워했어요. 친절한 아주머니들이 법당에 들어갈 수 있게 해주셔서 잠시 쉴 수도 있었답니다. 남도의 햇살은 정말 따가운데 바람이 솔솔 부니 나무들이 사악, 사악 흔들리는 게 정말 아름답더군요. 새 소리와 절 처마 끝 흔들리며 우는 종소리에 정말 힐링되었어요. 더 오래 있고 싶었습니다. 하늘은 정말 파랗고 숲도 파랗고, 구름은 토실토실. 신기했던 점은 개울같은 곳 이름이 ‘등산화 세척하는 곳’이었어요. 그리고 멧돼지 출몰할 수 있단 간판도 봤습니다. 내려오면서 카페에서 잠시 쉬면서 근 한달만에 에어컨 바람을 쑀습니다. 전체적으로 좋은 경험이었어요. 광주에 다시 내려올 수 있다면 다음엔 천천히 혼자 구경하고 싶어요. 아무래도 일행이 있으니 조금 서두르게 되더라고요."
광주,무등산국립공원,50,"위치 좋고 버스 많고 식당 많고 중머리재까진 한시간 안 운동 코스로 굿이구요 중봉까진 2시간 안, 서석대까진 3시간 안이면 가요. 위에 올라서 광주보면 장관이구요. 절경이네요"
광주,무등산국립공원,20,모노레일에 호기심이 생겨서 갔습니다....... 리프트랑 모노레일 패키지 15000원입니다.... 왜 그 금액인지 모르겠네요... 리프트는 그럭저럭했는데 모노레일은 생명의 위협을 느꼈습니다... 관리가 안되고 있다는게 느껴졌고. 화장실도 없어서 문의하였더니 여기는 아무대나가 화장실이라며 숲풀 아무곳에나 가서 볼일 보라시는 말에 황당 했습니다. 80년대 유원지 경험하는 기분이라 색다르면서 ㅋㅋㅋㅋ 다시는 안와도 되겠다는 마음이 들었네요
광주,무등산국립공원,50,시내 한가운데 있다고 해도 과언이 아닌 위치에 높은 산이지만 험하지 않은 등산로들을 다채롭게 갖추고 있으며 가족 단위로 방문하기 상당히 좋습니다. 또 드라이브 코스도 다채롭게 있어서 좋습니다. 내려오는 길에 식당들의 음식 맛도 상당히 좋으니 나들이에는 적합한 산입니다.
광주,무등산국립공원,40,지산유원지를 통해서 가볍게 무등산에 올랐습니다. 시원한 공기가 좋았습니다. 답답한 서울에서 벗어나서.... 간만에 숨돌리기...
광주,무등산국립공원,50,도심 근처에 가까이 있어 접근성이 아주 좋은 곳이에요.. 너무 아름답고 등산코스도 다양해서 힘들지 않은 코스는 아이들과도 쉽게 올라갈 수 있습니다.. 어느 계절에 가도 너무 너무 좋은 곳이에요...
광주,무등산국립공원,40,다만 사람이 그래도 아직 많이 없어 올라가도 가게도 다 닫혀있고 하네요 ㅠ 그부분만 보완하면 가끔 가기 좋아요
광주,무등산국립공원,50,이제 리뷰를 적는데 무등산은 1.1일에 등산 했습니다 매우 추웠지만 등반하고 나니 뿌듯하더라구요 내려오셔서 보리밥 한그릇 드세요 !!
광주,무등산국립공원,50,완만한 등산 끝에 나타난 절경.  주상절리. 서석대. 입석대...  너무 좋았고 다시 또 가고 싶은 산.
광주,무등산국립공원,50,무등산 리프트를 타고 모노레일 탐. 추석이라 사람들 엄청 많았지만 멋진 풍경을 감상할 수 있어서 추천함.
광주,무등산국립공원,50,담양이 바로 연결되어 드라이브에 매우 좋습니다. 밤에 가면 튜닝카들이 큰 소리를 내며 다니는데 가끔 한두대씩만 다닐 뿐 큰 상관 안하셔도 됩니다.  국립공원 답게 화장실도 나름 깨끗하게 사용할 수 있습니다.
광주,무등산국립공원,50,"시간나면 한번쯤은 방문해도 괜찮은 곳 같습니다. 경치도 훌륭하고, 등산로는 잘 되있어서 부담없이 올라갈 수 있어요! 주위 식당들도 많아서 식사하기도 편합니다"
광주,무등산국립공원,50,사계절에 따라 등반해도 무난하다 역시 유명하고 산풍경이 이쁩니다 증심사에 가보면 먹거리있고 등산쇼핑많이 있어서 저렴해서 좋습니다 등산좋아하시는분 추천합니다
광주,무등산국립공원,50,광주에 왔다면 한번쯤 올라가 봐야하는 산입니다. 정상에 서석대를 시작으로 장관을 이루는 멋진 풍경을 감상할 수 있습니다. 그다지 높지 않은 산이지만 볼거리도 많아 좋습니다. 정상까지 왕복 5시간 정도 생각하시고 가시면 될꺼같습니다.
광주,무등산국립공원,40,친구랑 같이 등반했는데 국립공원이라고 하드라고요. 경치도 좋고 보존도 잘 되어있어서 좋았습니다. 거기다가 산 밑에서 먹는 음식은 대박입니다. 다만 산이 다소 험합니다. 교통도 괜찮고 마음을 정리할 때 오세요.
광주,무등산국립공원,50,"전문 산악인은 아니지만 제가 다녀본 국립공원 산중에서 가장 정비가 잘 된 소위 '신상' 일 것같네요~. 그나마 가장 청결하고 잘 관리되고있는 공공 편의시설 및 주변 상가 와 식당가들..주차장 및 산행로 등...도심에 이런 좋은 산이 있다는것은 정말 광주광역시 시민들은 복받은 분들 같습니다. 도심 한 가운데 위치해서 너무나 접근성이 좋아서 마치 동네 뒷동산 가는 기분으로 언제든지 갈 수 있으니까요~. 자가용으로 간다면 무등산 증심사, 광주호 생태공원 등등도 꼭 같이 들리면 좋구요~."
광주,무등산국립공원,50,등산하고싶으면무등산이죸ㅋ중머리재에앉아서탁트인광주경관보고밥먹으면최고!서석대까지올라가야하지만너무힘듬
광주,무등산국립공원,50,경치는 말할 것도 없고 보존이 잘 되어 있어서 항상 갈때마다 기분이 좋습니다. 등산길에 먹는 막걸리와 전은 항상 빼놓을 수 없는 코스구요 등산을 마치고 삼계탕을 드시는 것도 좋습니다. 데이트 가족동반 모두 괜찮을 것 같아요.
광주,무등산국립공원,40,지산동 무등산 초입에는 무등산보리밥거리가 있는데 각종 밥집과 분위기있는 까페들이 많아 데이트분위기 내기 좋았습니다. 무등산파크호텔 앞에는 케이블카도 있었구요. 능선을 따라 무등산을 드라이브하며 산을 만끽한 날이었습니다.
광주,무등산국립공원,40,"도심과의 거리가 불과 20분 정도, 주차장에서 부터 바로 국립공원 의 산공기를 만끽하면서 트래킹 할 수 있습니다. 거기에 증심사와 미술관 맛있는 음식점 들이 주변에 풍부해서 언제든 방문하기에 적합합니다. 여러 등산 코스가 준비되어 있어서 본인의 취향에 맞추어서 짧고 완만한 코스부터 높은 산정상 까지 즐기 실수 있습니다."
광주,무등산국립공원,50,"도시에서 높은 산을 오르기 쉽지 않은데 무등산은 등산, 가벼운 탐방, 힐링, 계곡, 산사 등 잘 찾아보면 많은 것을 누릴 수 있습니다. 한달에 2번은 등산하는데 짧게는 2시간부터 길게는 다른 도시로 연결된 등산로까지 찾아보면 많은 코스가 있습니다. 어린이부터 무릎이 안좋은 어른도 가벼운 산행 가능하고 정해진 코스외에도 오르다 힘이들면 중간에 샛길로 빠져나와 포장된 도로로 쉽게 내려올 수도 있고, 산자락에 카페,보리밥집 등 많은 것을 제공해주는 고마운 산입니다. 또 더운 여름에는 계곡도 있어 저렴하게 여가를 보낼 수 있습니다."
광주,무등산국립공원,40,국립공원으로 지정된 후에 사람도 더 많게 느껴지지만 근처에 식당도 많구요 카페도 있구요~ 등산로코스가 여러개 있어서 좋은 곳이랍니다.
광주,무등산국립공원,40,광주를 대표하는 산으로써 많은 등산객들이 찾는 곳입니다. 산 고도가 높으며 산책로가 있어 힐링하기에는 좋습니다.
광주,무등산국립공원,40,광주시내에서 1187번 버스타고ㅡ찾아가서 자기.체력에 맞게 실컷 걷고 올수있습니다 생각보다 꽤 높은산이고 통제구역도 있으니.안내표지 잘 보고 다니면 되구요 워낙 교통이 광주시내와 연계가.잘 되어있어서 .찾아가기 좋은곳입니다
광주,무등산국립공원,50,정상까진 못했어요..하도 유명하고 높은 산이라 광주에 가면 꼭 한번 들러봐야겠다 생각했거든요~~~~ 역시 공기 좋고 꼭 한번 가봐야할 산이에요!
