지역,loc,score,review
경남,화개장터,40,노래로 유명하지만 한번 가보고 말곳이긴 합니다. 엄청 작아요. 아파트 요일 장만 한것같네요. 쌍계사 가면서 들를수는 있으나 일부러 찾아갈 정도는 아닙니다. 큰 기대는 하시지 마시길 ㅎㅎ.
경남,화개장터,30,하동과 구례 경계에 있는 전통 장터입니다. 봄에는 이곳부터 쌍계사까지 강(?)따라 벚꽃이 만개해서 가장 아름다운 길입니다. 그러나 장터에는 크게 볼 것이 없고 쇼핑이라고 할 만한 것이 없습니다.
경남,화개장터,40,"화개장터라는 이름의 유명세에 비하면 크기가 작아요. 요즘 어느 시장을 가도 그렇듯 비슷하긴해요. 하지만, 화개장터 주변에 왔다면 한번쯤 들러 군것질하기 좋은 것 같아요. 호객행위가 심하지 않고 시식이 잘 되어있어서 기웃기웃 구경하기도 편해요. 앞으로 흐르는 섬진강도 구경하고, 벚꽃 핀 하동 길을 따라왔더니 즐거웠어요."
경남,화개장터,40,일에 지쳐서 잠시 놀러갔었는데 이런 장터 처음 가봐가지구 너무 좋구 장터에 파는 음식도 맛있고 좋았어요 장터 나와서 옆에 다리건너가면서 해지는거 구경했는데 해외여행만큼 좋아서 기억에 남네요
경남,화개장터,40,"전국에서 유명한 장터가 가까운에 위치하고 있어서 자주 방문하는데 다양한 종류의 소품, 음식을 볼 수 있어서 좋았습니다."
경남,화개장터,30,가보지 않은 곳이어서 지나가다 들러봤어요 빙어&은어 튀김 먹었고 제첩국을 처음 먹어봤어요 민물조개국이라는데 한번쯤 먹을만해요^^ 전주와 동학사를 믹스해놓은 느낌을 받았어요!
경남,화개장터,30,"구례 벚꽃구경을 가서 들렀던 곳, 화재로 전소되었던 장터를 최신식 설비로 갖추고 깔끔하게 재탄생, 이것저것 다양한 제품들, 농산품, 기념품들을 구입 할 수 있습니다. 구경만으로도 가볼만한 곳"
경남,화개장터,30,"재첩 관련 음식들, 참게 관련 음식점이 많습니다. 안에는 약초나 기타 군것질거리들을 팔고 있는데, 그냥 흔히보는 시장입니다. 규모도 생각보다 작고, 지나가면서 들르기에는 괜찮습니다."
경남,화개장터,30,"처음 가봤는데 시장이라 활기차고 좋네요. 이것저것 구경하고 마음에 드는 물건도 사면 좋겠어요. 아이들에게 용돈 주고 사고 싶은거 사라고 했더니 많이 좋아했어요. 꽈배기 비싸긴한데, 맛있었어요. 인기가 많아서 줄이 긴 음식은 못 먹어봤네요."
경남,화개장터,30,"말로만 듣던 화개장터인데 생각했던 거랑은 다른느낌의 그렇게 크지 않은 장터로 옛날 지리적,역사적으로 의미가 있는장터이지 큰 장터로 생각하고 오시면 실망할 것 같네요"
경남,화개장터,40,유명한 곳이다. 특별하지 않아도 누구나 가봐야 한다. 지나치는 것은 아름답지 못한 일이다. 인근에 벚꽃길도 유명하다. 장터에 얽힌 설화도 읽고 가야 한다.
경남,화개장터,30,노래때문에 더 유명한 화개장터. 나름 깔끔하고 보기 좋은 장터이긴 하지만 음식맛도 그냥저냥 비싸고 맛이 없었어요. 게다가 판매하는 물건들도 다 비슷해서 그냥 슥 둘러보고 나왔어요. 기대만큼 못한 곳이었습니다.
경남,화개장터,40,"조선시대부터 역사가 있던 장터입니다. 하동여행에서 빠질수 없는 곳! 꼭 방문해보시길 추천합니다. 내부는 천천히 둘러보기 좋은 구조로 되어있어요. 비수기에 방문하여 주차하기 편했지만, 성수기에는 조금더 들어가서 공설주차장에 주차하고 걸어가서 구경해야 합니다. 장터앞 도로가 매우 혼잡하니 주의하시면 좋습니다."
경남,화개장터,40,"전라도와 경상도 경계인 섬진강 하류에 있는 전통적인 시장입니다. 시장에서 쌍계사 입구까지는 십리 벚꽃길로 유명합니다. 전통시장은 유명해서 관광객이 잠시 구경하고 가는 곳입니다. 소박한 물건인 산나물, 약초 등을 팔고 있습니다."
경남,화개장터,40,구경할거 정말 많아요! 이른 아침에 가서 사람이 그렇게 많지 않아서 천천히 잘 구경 했네요~
