지역,loc,score,review
충북,속리산국립공원,50,"11/03(일) 속리산 국립공원 법주사 단풍놀이를 다녀왔어요 법주사 금동미륵대불 국보 55호 목탑인 팔상전 조선시대때 태조, 세조가 법주사를 방문했고 미륵신앙으로 유명한 속리산 법주사를 다녀왔어요"
충북,속리산국립공원,50,"단풍절정기의 속리산을 다녀왔습니다. 법주사 주차장에서 문장대까지 6km(왕복12km)의 먼거리이지만 세심정까지 3km정도는 잘 정돈된 세조길을 따라 산책하듯 걸어서 다녀오실 수 있습니다. 세심정부터 3km는 산길을 따라 등산하실 수 있으며 설악산이나 월악산보다는 쉬운등산이 가능합니다. (단, 계단이 많습니다) 중간에 3곳의 음식점이 있어 음료수를 사거나 간단한 식사도 가능합니다. 문장대까지는 먼 거리이기는 하지만 정상에 도착하시면 올라가는 동안의 어려움을 잊게하주는 멋진 자연경관을 보실 수 있습니다. 문장대를 꼭 방문하고 싶으시다면 화북오송탐방센타~문장대 구간을 추천합니다. 3.4km정도의 비교정 짧은 구간입니다."
충북,속리산국립공원,50,주차장 4000원 입장료 4000원 예전엔 없던 세조길이 형성되어 산책 하기 더 좋아졌네요 등산 코스 바로 직전까지 세조길따라서 속리산 구경하다 왔습니다 너무 좋았어요
충북,속리산국립공원,40,날씨 좋은 주말에 가볍게 걷다오기 좋음. 산책로가 잘되어있어서 아이들도 함께 걷기 좋음. 주말에는 주차장이 많이 붐벼서 일찍하는 게 좋아요.
충북,속리산국립공원,40,9봉우리가 있어 과거 구봉산으로 불렸던 산. 최고봉인 천왕봉에 올랐다. 계곡을 끼고 오르는 문장대에 비해 오른길이 심심하긴 하지만.. 한적한 코스임에 맑고 신선한 산기운 가득 받을 수 있었다. 문장대-천왕봉 40분거리니 문장대 오른후 천왕봉을 경유하는 등산로도 이용해보면 좋을듯
충북,속리산국립공원,50,상주와 보은으로 이어지는 국립공원 산세가 화려하고 상수도 보호구역이라 물도 정말 깨끗하고 사계절 너무 아름다운 풍경을 간직한곳.
충북,속리산국립공원,50,법주사에서 문장대까지. 왕복6시간 걸림. 법주사-세심정-문장대 코스. 중간에 먹거리 쉼터 3군데 있음. 쉼터에 열무국수가 맛있음. 문장대 올라가기 전 밑에 공터 하나있는데 여기서 등산객들이 밥을 많이 먹음. 코스 난이도는 중간에 평지나 내리막길도 있어서 평이함. 내려오면 먹거리 파는곳도 많아서 먹거리 걱정은 안 해도 됨. 타 지역에서 가면 숙소도 많아서 1박2일 또는 2박3일정도로 머무는것 추천.
충북,속리산국립공원,50,문장대 가기 직전 마지막 휴게소 냉천골~~ 당귀동동주 한 잔에 감자전 곁들이면 등반의 피로가 한 순간에 가십니다. 버섯라면도 별미예요.
충북,속리산국립공원,40,속리산국립공원은 충청북도와 경상북도에 걸쳐 있는 국립공원으로 주요 접근지인 법주사는 보은군에 위치해 있다. 예전에는 매우 많은 사람이 찾고 있으나 이제는 점차 방문객이 줄어들고 있다고 한다. 아름다운 경관이 많은 지역이지만 국립공원 내 각종 난개발이 이루어진 곳도 많다. 그래도 높지 않은 산악지형에도 불구하고 경관적으로 정말 뛰어난 곳이다.
충북,속리산국립공원,50,"한국의 중심에 있는 속리산 국립 공원은 서울 또는 부산 두 곳 모두로부터 대략 3시간 정도 떨어져 있습니다. 봄에 이 산은 피기 시작하는 수많은 꽃으로 선명한 초록색을 띕니다.  거의 모든 방문객은 법주사에서 시작합니다. 그 절에서부터 걸음의 속도와 얼마나 많이 쉬느냐에 따라 왕복으로 3~5시간 정도가 걸립니다. 등산은 몹시 힘들지만 장엄한 한국의 중심 산맥의 장관이 방문객들에게는 큰 보상이지요.  한국의 다른 20개의 국립 공원과 같이, 속리산은 방문할 가치가 매우 많이 있습니다. 법주사와 합쳐서, 이 환상적인 2개의 장소를 놓쳐서는 안 됩니다."
